536,112.491
537,51.158
538,50.783
539,79.375
540,27.575
541,51.766
542,40.483
543,63.116
544,44.408
545,38.441
546,62.633
547,41.908
548,53.633
549,44.641
550,91.016
551,117.133
552,51.675
553,33.516
554,21.866
555,93.908
556,26.525
557,30.458
558,53.916
559,44.65
560,38.225
561,29.691
562,49.666
563,127.025
564,45.616
565,43.683
566,97.391
567,60.808
568,36.233
569,51.166
570,38.966
571,21.725
572,21.808
573,111.633
574,36.183
575,43.233
576,27.366
577,47.891
578,55.033
579,37.791
580,37.691
581,27.508
582,36.025
583,36.75
584,34.633
585,19.5
586,34.433
587,34.975
588,28.916
589,92.983
590,15.608
591,93.975
592,18.983
593,59.4
594,35.466
595,37.658
596,43.883
597,22.333
598,17.283
599,25.891
600,32.941
601,31.65
602,23.116
603,39.058
604,34.191
605,35.1
606,18.775
607,16.841
608,20.775
609,20.4
610,18.558
611,16.35
612,99.208
613,17.433
614,22.191
615,88.825
616,14.566
617,85.6
618,85.408
619,85.583
620,86.491
621,85.566
622,85.1
623,28.35
624,36.591
625,27.6
626,20.35
627,98.075
628,20.975
629,94.116
630,21.691
631,97.766
632,35.608
633,89.5
634,89.858
635,125.325
636,29.525
637,19.158
638,86.066
639,86.333
640,26.1
641,22.516
642,32.133
643,27.725
644,24.508
645,95.083
646,21.558
647,51.158
648,37.033
649,18.141
650,98.433
651,28.575
652,32.6
653,88.783
654,87.583
655,19.466
656,89.308
657,86.55
658,87.091
659,43.908
660,48.85
661,32.983
662,87.333
663,86.5
664,14.625
665,86.758
666,86.016
667,86.375
668,30.358
669,27.416
670,28.875
671,28.041
672,93.758
673,21.608
674,98.141
675,21.958
676,94
677,21.575
678,98.016
679,30.45
680,31.725
681,27.866
682,38.033
683,27.575
684,72.483
685,51.575
686,28.008
687,38.175
688,79.783
689,52.183
690,33.475
691,54
692,46.383
693,32.075
694,22.716
695,34.075
696,31.041
697,70.816
698,42.85
699,31.658
700,31.925
701,18.441
702,98.825
703,20.9
704,94.683
705,21.341
706,94.85
707,44.883
708,41.85
709,43.95
710,20.841
711,20.558
712,20.458
713,17.425
714,17.966
715,18.691
716,32.8
717,19.683
718,43.966
719,39.375
720,26.808
721,19.466
722,98.016
723,19.541
724,28.15
725,31.808
726,29.508
727,95.775
728,24.908
729,95.208
730,19.941
731,25.525
732,95.641
733,21.2
734,54.283
735,33.375
736,96.25
737,20.525
738,17.583
739,94.666
740,22.15
741,94.741
742,20.116
743,47.975
744,77.025
745,40.9
746,25.583
747,30.8
748,23
749,38.941
750,62.675
751,29.391
752,25.35
753,20.483
754,42.75
755,99.941
756,24.675
757,24.116
758,124.116
759,79.466
760,129.508
761,27.933
762,66.608
763,24.25
764,22.408
765,24.783
766,26.608
767,31.641
768,19.533
769,57.291
770,32.625
771,294.141
772,151.133
773,43.6
774,25.625
775,34.691
776,25.791
777,35.133
778,31.275
779,58.95
780,29.425
781,43.35
782,19.966
783,19.866
784,26.733
785,130.033
786,48.258
787,30.008
788,21.016
789,25.133
790,73.341
791,30.433
792,33.358
793,25.925
794,32.791
795,21.508
796,22.05
797,20.208
798,22.583
799,24.316
800,25.316
801,32.183
802,25.3
803,24.466
804,27.025
805,24.725
806,31.041
807,30.941
808,68.425
809,49.991
810,33.758
811,25.408
812,25.033
813,24.933
814,36.933
815,23.358
816,21.15
817,57.258
818,66.783
819,29.008
820,34.408
821,55.941
822,42.733
823,25.675
824,49.866
825,27.583
826,22.533
827,78.35
828,49.191
829,31.766
830,35.15
831,25.425
832,56.216
833,28.891
834,25.95
835,24.841
836,28.133
837,44.808
838,32.15
839,22.608
840,46.158
841,27.45
842,38.991
843,24.133
844,28.066
845,25.766
846,26.95
847,20.525
848,35.366
849,19.866
850,26.55
851,20.766
852,27.175
853,97.75
854,29.358
855,30.725
856,32.916
857,24.2
858,27.675
859,21.158
860,82.475
861,52.491
862,57.891
863,86.575
864,33.308
865,34.675
866,23.666
867,89.566
868,19.708
869,15.391
870,89.358
871,16.383
872,93.741
873,30.208
874,94.275
875,36.425
876,21.108
877,100.941
878,24.85
879,99.183
880,25.016
881,18.133
882,94.3
883,18.3
884,92.541
885,18.466
886,92.158
887,17.625
888,25.958
889,26.041
890,92.4
891,31.341
892,34.083
893,95.033
894,19.033
895,92.908
896,20.666
897,92.525
898,17.258
899,38.7
900,26.683
901,29.608
902,33.083
903,20.608
904,28.758
905,48.091
906,25.625
907,94.916
908,67.866
909,20.925
910,62.808
911,27.691
912,33.091
913,30.15
914,33.716
915,31.325
916,21.233
917,27.55
918,30.108
919,24.416
920,80.141
921,49.058
922,35.941
923,57.475
924,43.166
925,30.966
926,31.875
927,25.266
928,29.658
929,43.858
930,37.158
931,30.458
932,19.633
933,97.175
934,19.341
935,95.05
936,38.85
937,32.241
938,96.95
939,63.025
940,30.841
941,22.125
942,22.3
943,21.283
944,27.966
945,27.5
946,46.008
947,35.275
948,23.075
949,29.3
950,34.608
951,29.833
952,22.95
953,27.158
954,21.558
955,19.441
956,20.075
957,37.116
958,19.05
959,26.466
960,22.241
961,20.95
962,27.083
963,18.183
964,94.808
965,72.525
966,47.125
967,32.816
968,27.491
969,77.075
970,36.275
971,25.725
972,60.183
973,26.716
974,27.166
975,29.541
976,23.025
977,44.283
978,41.525
979,48.575
980,35.641
981,40.491
982,52.583
983,47.258
984,45.508
985,121.858
986,24.591
987,30.266
988,86.725
989,108.991
990,23.091
991,27.758
992,133.533
993,41.583
994,28.925
995,40.375
996,58.333
997,87.2
998,13.583
999,73.8
