0,87.625
1,79.366
2,52.866
3,60.833
4,70.358
5,65.4
6,73.458
7,64.925
8,70.691
9,84.616
10,104.775
11,194.05
12,94.675
13,73.491
14,74.033
15,65.316
16,1128.37
17,755.275
18,441.216
19,131.283
20,248.975
21,62.333
22,78.091
23,66.991
24,139.033
25,93.558
26,82.275
27,85.933
28,110.675
29,80.416
30,67.85
31,84.525
32,108.075
33,81.483
34,86.975
35,80.641
36,95.025
37,88.233
38,44.041
39,55.491
40,38.616
41,37.691
42,66.1
43,102.666
44,98.716
45,74.691
46,81.191
47,66.15
48,67.608
49,64.025
50,84.183
51,70.425
52,86.733
53,60.6
54,65.633
55,89.55
56,49.666
57,76.333
58,94.841
59,100.883
60,99.225
61,85.1
62,61.533
63,69.866
64,90.85
65,77.183
66,72.866
67,67.175
68,66.25
69,67.066
70,81.541
71,63.2
72,72.175
73,77.575
74,90.4
75,87.091
76,97.9
77,75.983
78,80.191
79,93.383
80,98.325
81,114.083
82,95.558
83,72.816
84,93.8
85,80.5
86,66.65
87,164.541
88,131.258
89,99.258
90,77.616
91,66.975
92,88.783
93,70.075
94,64.841
95,41.641
96,39.891
97,45.108
98,79.2
99,134.1
100,116.583
101,86.691
102,104.833
103,114.175
104,113.066
105,105.175
106,90.683
107,94.891
108,106.525
109,93.316
110,85.975
111,73.133
112,567.391
113,294.4
114,96.941
115,91.341
116,63.191
117,91.508
118,89.3
119,65.55
120,78.008
121,85.791
122,101.183
123,151.958
124,125.458
125,95.475
126,92.441
127,86.383
128,86.191
129,93.425
130,95.433
131,87.45
132,87.991
133,163.425
134,97.508
135,89.708
136,73.2
137,88.591
138,89.775
139,71.433
140,75.825
141,74.716
142,75.166
143,69.016
144,76.616
145,76.15
146,76.783
147,87.225
148,79.975
149,78.866
150,77.941
151,84.991
152,101.391
153,56.283
154,49.033
155,47.833
156,186.7
157,165.425
158,105.1
159,85.383
160,98.025
161,83.258
162,119.825
163,77.925
164,74.158
165,98.166
166,86.15
167,70.558
168,51.666
169,54.133
170,48.258
171,43.575
172,44.666
173,48.783
174,53.633
175,41.433
176,44.266
177,73.408
178,84.216
179,80.908
180,102.991
181,68.333
182,83.908
183,104.25
184,69.683
185,83.7
186,68.658
187,65.9
188,63.6
189,81.558
190,71.833
191,62.658
192,61.183
193,67.683
194,91.508
195,82.975
196,66.1
197,68.566
198,64.616
199,63.508
200,62.4
201,88.241
202,62.475
203,62.375
204,62
205,71.433
206,90.675
207,69.858
208,81.216
209,73.966
210,66.258
211,64.325
212,75.683
213,100.241
214,79.425
215,64.291
216,63.275
217,72.616
218,69.308
219,62.15
220,73.233
221,67.266
222,64.691
223,62.3
224,62.658
225,74.933
226,70.341
227,83.808
228,94.066
229,102.858
230,100.925
231,92.85
232,88.166
233,70.741
234,76.233
235,101.616
236,86.3
237,80.883
238,80.141
239,74.908
240,83.608
241,83.325
242,78.916
243,77.075
244,81.741
245,80.266
246,81.45
247,74.658
248,92.8
249,78.308
250,63.45
251,59.316
252,83.508
253,92.758
254,65.25
255,66.891
256,90.441
257,106.475
258,107.475
259,69.241
260,78.4
261,85.908
262,83.791
263,70.858
264,131.258
265,129.233
266,80.825
267,91.541
268,78.516
269,82.908
270,126.716
271,73.816
272,101.766
273,97.541
274,98.358
275,94.041
276,105.766
277,104.108
278,102.541
279,79.158
280,81.808
281,78.866
282,81.791
283,89.208
284,93.141
285,102.575
286,104.033
287,147.2
288,74.408
289,57.441
290,87.316
291,54.308
292,45.866
293,68.408
294,67.758
295,84.983
296,52.433
297,82.125
298,89.725
299,53.233
300,58.541
301,99.05
302,45.325
303,47.241
304,118.091
305,85.358
306,84.616
307,62.333
308,59.758
309,96.325
310,89.35
311,61.841
312,59.541
313,117.65
314,88.033
315,64.375
316,64.366
317,91.033
318,72.966
319,64.983
320,88.991
321,79.633
322,70
323,90.341
324,119.208
325,73.825
326,69.691
327,71.791
328,74.625
329,74.25
330,78.366
331,119.608
332,89.075
333,110.883
334,95.291
335,64.483
336,61.266
337,79.316
338,85.083
339,73.708
340,64.625
341,93.4
342,98.341
343,94.941
344,117.941
345,95.658
346,99.225
347,82.9
348,80.325
349,80.5
350,130.45
351,67.466
352,83.133
353,66.166
354,63.775
355,65.233
356,78.883
357,94.183
358,77.858
359,76.2
360,57.4
361,50.425
362,53.35
363,48.025
364,55.35
365,50.208
366,53.225
367,48.45
368,62.283
369,91.241
370,105.258
371,91.591
372,92.225
373,100.375
374,93.858
375,106.775
376,93.475
377,125.091
378,64.491
379,70.625
380,67.316
381,73.358
382,64.458
383,61.608
384,64.441
385,66.175
386,65.983
387,75.783
388,59.458
389,67.975
390,63.566
391,62.733
392,69.508
393,69.958
394,89.566
395,65.541
396,79.008
397,112.825
398,139.125
399,77.7
400,90.341
401,125.258
402,83.541
403,66.575
404,71.7
405,80.675
406,102.941
407,57.833
408,60.391
409,66.8
410,64.958
411,77.508
412,70.625
413,67.408
414,93.433
415,79.491
416,98.55
417,97.258
418,97.891
419,79
420,82.291
421,77.791
422,82
423,92.441
424,78.958
425,101.316
426,93.883
427,83.7
428,94.691
429,88.45
430,108.608
431,81.008
432,92.458
433,83.375
434,121.408
435,73.091
436,92.425
437,71.7
438,66.741
439,66.641
440,65.166
441,65.525
442,68.358
443,87.325
444,56.516
445,65.491
446,70.983
447,79.775
448,77.475
449,99.466
450,97.716
451,76.808
452,81.2
453,80.825
454,100.983
455,89.15
456,87.583
457,103.983
458,135.6
459,81.05
460,63.533
461,65.083
462,61.225
463,60.208
464,86.6
465,79.533
466,74.391
